图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0016.jpg,P2,1.1148616530101518,0.3091788435570988,13,1,ok,0.0021472318672839507,0,sam3_if_supported,1,ok,1,9,0.9917286673043426,0.8493632707774799,ok
0017.jpg,P2,1.0978899017140034,0.31095775462962966,8,1,ok,0.0025900607638888887,0,sam3_if_supported,1,ok,1,9,0.9924234338316219,0.8329309512312892,ok
0018.jpg,P2,1.1223276737716597,0.325702522183642,5,1,ok,0.001336202739197531,0,sam3_if_supported,1,ok,1,9,0.9390957223384695,0.793469387755102,ok
0019.jpg,P2,1.1721224157288321,0.35562102141203705,10,1,ok,0.0010005545910493827,0,sam3_if_supported,1,ok,1,9,0.9902123640596675,0.7710978342046303,ok
0020.jpg,P2,1.203575511139034,0.38377567997685186,11,1,ok,0.0018842833719135803,0,sam3_if_supported,1,ok,1,9,0.991410428588296,0.8525738653670424,ok
0021.jpg,P2,1.2347572865479037,0.41097065489969137,10,1,ok,0.0018666811342592593,0,sam3_if_supported,1,ok,1,9,0.9923656068614646,0.8960918114143921,ok
0022.jpg,P2,1.2592040342988688,0.42582851080246914,10,1,ok,0.0019329909336419752,0,sam3_if_supported,1,ok,1,9,0.9912376929375657,0.9272685818513452,ok
0023.jpg,P2,1.2304260798864992,0.41886706693672837,4,1,ok,0.0016224199459876543,0,sam3_if_supported,1,ok,1,9,0.9677287802744371,0.9364418540105468,ok
0024.jpg,P2,1.1826226520298748,0.38844630111882716,7,1,ok,0.0018614969135802469,0,sam3_if_supported,1,ok,1,9,0.9934590444186236,0.9420010995052226,ok
0025.jpg,P2,1.3076228104729632,0.3476955536265432,8,1,ok,0.0018452208719135802,0,sam3_if_supported,1,ok,1,9,0.9326498867759998,0.9279365841940908,ok
0026.jpg,P2,1.2550176291300104,0.3190850453317901,7,1,ok,0.0014849778163580248,0,sam3_if_supported,1,ok,1,9,0.9918946917291463,0.8771218647073726,ok
